date,city,latitude,longitude,temperature_c,temperature_max_c,temperature_min_c,humidite_pct,pluie_mm,precipitation_totale_mm,vitesse_vent_max_kmh,code_meteo_dominant,etat_olivier,action_recommandee
2025-02-07,Sousse,35.817223,10.567742,11.15,13.1,9.2,90,12.8,12.8,11.2,61,Risque Fongique,Traitement Préventif
2025-02-08,Sousse,35.817223,10.567742,12.85,15.5,10.2,89,11.6,11.6,18.6,63,Risque Fongique,Traitement Préventif
2025-02-09,Sousse,35.817223,10.567742,13.05,17.8,8.3,71,0.0,0.0,16.7,3,Risque Fongique,Traitement Préventif
2025-02-10,Sousse,35.817223,10.567742,12.95,15.8,10.1,78,0.2,0.2,18.7,51,Risque Fongique,Traitement Préventif
2025-02-11,Sousse,35.817223,10.567742,13.95,16.7,11.2,84,1.4,1.4,11.5,51,État Sain,Ne rien faire
2025-02-12,Sousse,35.817223,10.567742,14.7,19.5,9.9,74,0.0,0.0,13.4,3,État Sain,Ne rien faire
2025-02-13,Sousse,35.817223,10.567742,13.55,17.9,9.2,86,1.0,1.0,16.0,53,État Sain,Ne rien faire
2025-02-14,Sousse,35.817223,10.567742,14.6,18.8,10.4,77,1.5,1.5,15.9,53,État Sain,Ne rien faire
2025-02-15,Sousse,35.817223,10.567742,14.8,19.0,10.6,65,0.0,0.0,23.5,1,État Sain,Ne rien faire
2025-02-16,Sousse,35.817223,10.567742,13.5,18.1,8.9,69,0.0,0.0,16.5,3,État Sain,Ne rien faire
2025-02-17,Sousse,35.817223,10.567742,13.35,18.0,8.7,78,0.0,0.0,11.2,3,État Sain,Ne rien faire
2025-02-18,Sousse,35.817223,10.567742,13.05,17.6,8.5,79,0.0,0.0,10.0,1,État Sain,Ne rien faire
2025-02-19,Sousse,35.817223,10.567742,13.9,19.4,8.4,82,0.0,0.0,11.2,3,État Sain,Ne rien faire
2025-02-20,Sousse,35.817223,10.567742,13.4,17.8,9.0,89,0.0,0.0,10.6,3,État Sain,Ne rien faire
2025-02-21,Sousse,35.817223,10.567742,13.85,17.2,10.5,86,1.0,1.0,11.9,51,État Sain,Ne rien faire
2025-02-22,Sousse,35.817223,10.567742,14.45,19.4,9.5,74,0.0,0.0,16.1,2,État Sain,Ne rien faire
2025-02-23,Sousse,35.817223,10.567742,14.35,19.0,9.7,77,0.0,0.0,16.1,3,État Sain,Ne rien faire
2025-02-24,Sousse,35.817223,10.567742,14.7,19.4,10.0,80,0.9,0.9,10.3,51,État Sain,Ne rien faire
2025-02-25,Sousse,35.817223,10.567742,14.3,19.4,9.2,82,0.2,0.2,10.6,51,État Sain,Ne rien faire
2025-02-26,Sousse,35.817223,10.567742,13.8,18.1,9.5,76,5.2,5.2,22.6,63,État Sain,Ne rien faire
2025-02-27,Sousse,35.817223,10.567742,13.65,19.1,8.2,61,0.0,0.0,11.9,3,État Sain,Ne rien faire
2025-02-28,Sousse,35.817223,10.567742,13.95,21.0,6.9,62,0.0,0.0,16.8,3,État Sain,Ne rien faire
2025-03-01,Sousse,35.817223,10.567742,17.35,24.0,10.7,55,0.0,0.0,16.6,3,État Sain,Ne rien faire
2025-03-02,Sousse,35.817223,10.567742,15.8,18.7,12.9,80,7.2,7.2,24.3,61,État Sain,Ne rien faire
2025-03-03,Sousse,35.817223,10.567742,15.75,18.5,13.0,82,0.8,0.8,24.0,51,État Sain,Ne rien faire
2025-03-04,Sousse,35.817223,10.567742,14.4,18.6,10.2,85,1.4,1.4,13.6,55,État Sain,Ne rien faire
2025-03-05,Sousse,35.817223,10.567742,14.55,17.5,11.6,74,0.3,0.3,17.8,51,État Sain,Ne rien faire
2025-03-06,Sousse,35.817223,10.567742,15.35,16.7,14.0,79,5.6,5.6,21.8,61,État Sain,Ne rien faire
2025-03-07,Sousse,35.817223,10.567742,16.15,19.1,13.2,86,7.7,7.7,21.9,63,Risque Fongique,Traitement Préventif
2025-03-08,Sousse,35.817223,10.567742,15.9,19.5,12.3,84,0.1,0.1,12.7,51,Risque Fongique,Traitement Préventif
2025-03-09,Sousse,35.817223,10.567742,17.85,24.2,11.5,74,0.0,0.0,24.2,3,État Sain,Ne rien faire
2025-03-10,Sousse,35.817223,10.567742,19.1,25.0,13.2,66,0.0,0.0,16.4,3,État Sain,Ne rien faire
2025-03-11,Sousse,35.817223,10.567742,17.75,21.3,14.2,73,0.0,0.0,16.4,3,État Sain,Ne rien faire
2025-03-12,Sousse,35.817223,10.567742,17.3,21.5,13.1,81,0.6,0.6,11.3,53,État Sain,Ne rien faire
2025-03-13,Sousse,35.817223,10.567742,19.8,26.7,12.9,64,0.0,0.0,20.4,3,État Sain,Ne rien faire
2025-03-14,Sousse,35.817223,10.567742,23.4,31.0,15.8,40,0.0,0.0,27.5,3,État Sain,Ne rien faire
2025-03-15,Sousse,35.817223,10.567742,19.25,25.0,13.5,65,0.0,0.0,18.5,2,État Sain,Ne rien faire
2025-03-16,Sousse,35.817223,10.567742,16.25,20.6,11.9,66,0.0,0.0,16.7,3,État Sain,Ne rien faire
2025-03-17,Sousse,35.817223,10.567742,18.3,24.3,12.3,74,0.0,0.0,12.3,3,État Sain,Ne rien faire
2025-03-18,Sousse,35.817223,10.567742,16.4,19.9,12.9,85,0.0,0.0,14.5,3,État Sain,Ne rien faire
2025-03-19,Sousse,35.817223,10.567742,16.65,19.5,13.8,80,0.9,0.9,19.2,51,État Sain,Ne rien faire
2025-03-20,Sousse,35.817223,10.567742,16.95,21.3,12.6,73,0.0,0.0,18.0,3,État Sain,Ne rien faire
2025-03-21,Sousse,35.817223,10.567742,17.5,23.0,12.0,75,0.4,0.4,21.0,51,État Sain,Ne rien faire
2025-03-22,Sousse,35.817223,10.567742,18.6,23.6,13.6,70,0.2,0.2,18.8,51,État Sain,Ne rien faire
2025-03-23,Sousse,35.817223,10.567742,18.15,21.8,14.5,65,0.0,0.0,24.0,3,État Sain,Ne rien faire
2025-03-24,Sousse,35.817223,10.567742,17.25,20.9,13.6,68,0.3,0.3,18.9,51,État Sain,Ne rien faire
2025-03-25,Sousse,35.817223,10.567742,16.35,19.2,13.5,68,0.0,0.0,21.3,3,État Sain,Ne rien faire
2025-03-26,Sousse,35.817223,10.567742,15.45,19.3,11.6,63,0.3,0.3,20.1,51,État Sain,Ne rien faire
2025-03-27,Sousse,35.817223,10.567742,15.45,19.5,11.4,57,0.1,0.1,25.6,51,État Sain,Ne rien faire
2025-03-28,Sousse,35.817223,10.567742,16.4,20.8,12.0,55,0.4,0.4,20.9,51,État Sain,Ne rien faire
2025-03-29,Sousse,35.817223,10.567742,15.8,20.2,11.4,59,2.1,2.1,26.0,61,État Sain,Ne rien faire
2025-03-30,Sousse,35.817223,10.567742,12.85,17.5,8.2,66,0.6,0.6,20.4,51,État Sain,Ne rien faire
2025-03-31,Sousse,35.817223,10.567742,16.25,20.1,12.4,66,0.3,0.3,32.6,51,État Sain,Ne rien faire
2025-04-01,Sousse,35.817223,10.567742,15.95,19.9,12.0,56,0.0,0.0,24.4,1,État Sain,Ne rien faire
2025-04-02,Sousse,35.817223,10.567742,14.1,20.1,8.1,64,0.0,0.0,17.4,3,État Sain,Ne rien faire
2025-04-03,Sousse,35.817223,10.567742,15.4,19.6,11.2,78,0.0,0.0,14.2,3,État Sain,Ne rien faire
2025-04-04,Sousse,35.817223,10.567742,17.6,24.3,10.9,76,0.0,0.0,15.1,3,État Sain,Ne rien faire
2025-04-05,Sousse,35.817223,10.567742,16.75,21.5,12.0,81,0.1,0.1,10.4,51,État Sain,Ne rien faire
2025-04-06,Sousse,35.817223,10.567742,17.8,21.3,14.3,72,3.4,3.4,11.1,61,État Sain,Ne rien faire
2025-04-07,Sousse,35.817223,10.567742,15.4,18.6,12.2,78,0.3,0.3,17.4,51,État Sain,Ne rien faire
2025-04-08,Sousse,35.817223,10.567742,15.15,19.4,10.9,82,2.8,2.8,12.3,61,État Sain,Ne rien faire
2025-04-09,Sousse,35.817223,10.567742,16.25,22.2,10.3,77,0.3,0.3,22.4,51,État Sain,Ne rien faire
2025-04-10,Sousse,35.817223,10.567742,16.8,21.8,11.8,77,0.1,0.1,20.7,51,État Sain,Ne rien faire
2025-04-11,Sousse,35.817223,10.567742,17.05,22.3,11.8,72,0.0,0.0,18.0,3,État Sain,Ne rien faire
2025-04-12,Sousse,35.817223,10.567742,21.200000000000003,28.1,14.3,73,0.0,0.0,13.7,3,État Sain,Ne rien faire
2025-04-13,Sousse,35.817223,10.567742,19.450000000000003,24.1,14.8,73,0.0,0.0,14.3,3,État Sain,Ne rien faire
2025-04-14,Sousse,35.817223,10.567742,22.3,27.2,17.4,66,2.1,2.1,24.2,61,État Sain,Ne rien faire
2025-04-15,Sousse,35.817223,10.567742,18.65,22.0,15.3,77,0.0,0.0,15.0,3,État Sain,Ne rien faire
2025-04-16,Sousse,35.817223,10.567742,16.549999999999997,20.9,12.2,85,10.5,10.5,20.3,63,Risque Fongique,Traitement Préventif
2025-04-17,Sousse,35.817223,10.567742,16.9,23.1,10.7,57,0.0,0.0,20.7,3,Risque Fongique,Traitement Préventif
2025-04-18,Sousse,35.817223,10.567742,17.4,23.7,11.1,63,0.0,0.0,16.0,3,Risque Fongique,Traitement Préventif
2025-04-19,Sousse,35.817223,10.567742,20.75,27.6,13.9,58,0.0,0.0,16.6,3,État Sain,Ne rien faire
2025-04-20,Sousse,35.817223,10.567742,19.7,25.3,14.1,71,0.8,0.8,17.0,53,État Sain,Ne rien faire
2025-04-21,Sousse,35.817223,10.567742,14.65,16.0,13.3,87,29.8,29.8,24.3,63,Risque Fongique,Traitement Préventif
2025-04-22,Sousse,35.817223,10.567742,17.75,21.9,13.6,66,0.6,0.6,20.4,51,Risque Fongique,Traitement Préventif
2025-04-23,Sousse,35.817223,10.567742,17.2,22.9,11.5,59,0.0,0.0,16.7,3,Risque Fongique,Traitement Préventif
2025-04-24,Sousse,35.817223,10.567742,18.5,24.3,12.7,61,0.0,0.0,14.4,2,État Sain,Ne rien faire
2025-04-25,Sousse,35.817223,10.567742,18.6,25.3,11.9,65,0.0,0.0,11.3,3,État Sain,Ne rien faire
2025-04-26,Sousse,35.817223,10.567742,18.15,22.2,14.1,73,0.3,0.3,13.5,51,État Sain,Ne rien faire
2025-04-27,Sousse,35.817223,10.567742,16.8,21.0,12.6,78,4.5,4.5,13.1,61,État Sain,Ne rien faire
2025-04-28,Sousse,35.817223,10.567742,16.6,19.6,13.6,80,4.4,4.4,13.7,55,État Sain,Ne rien faire
2025-04-29,Sousse,35.817223,10.567742,16.8,20.0,13.6,81,6.2,6.2,15.2,63,Risque Fongique,Traitement Préventif
2025-04-30,Sousse,35.817223,10.567742,17.9,23.3,12.5,75,0.1,0.1,14.2,51,Risque Fongique,Traitement Préventif
2025-05-01,Sousse,35.817223,10.567742,19.1,24.5,13.7,69,0.0,0.0,16.6,3,État Sain,Ne rien faire
2025-05-02,Sousse,35.817223,10.567742,21.25,27.5,15.0,57,0.0,0.0,15.1,3,État Sain,Ne rien faire
2025-05-03,Sousse,35.817223,10.567742,22.25,29.0,15.5,57,0.0,0.0,14.8,3,État Sain,Ne rien faire
2025-05-04,Sousse,35.817223,10.567742,21.75,26.9,16.6,68,0.0,0.0,12.5,3,État Sain,Ne rien faire
2025-05-05,Sousse,35.817223,10.567742,20.950000000000003,24.6,17.3,74,0.0,0.0,12.1,3,État Sain,Ne rien faire
2025-05-06,Sousse,35.817223,10.567742,19.9,23.1,16.7,73,1.1,1.1,13.1,53,État Sain,Ne rien faire
2025-05-07,Sousse,35.817223,10.567742,20.4,23.9,16.9,76,0.0,0.0,14.2,3,État Sain,Ne rien faire
2025-05-08,Sousse,35.817223,10.567742,20.9,25.8,16.0,75,0.0,0.0,17.3,3,État Sain,Ne rien faire
2025-05-09,Sousse,35.817223,10.567742,21.25,25.1,17.4,75,0.6,0.6,17.5,53,État Sain,Ne rien faire
2025-05-10,Sousse,35.817223,10.567742,19.95,24.3,15.6,75,0.0,0.0,17.6,3,État Sain,Ne rien faire
2025-05-11,Sousse,35.817223,10.567742,21.05,24.6,17.5,76,0.2,0.2,14.5,51,État Sain,Ne rien faire
2025-05-12,Sousse,35.817223,10.567742,22.05,26.6,17.5,67,0.5,0.5,15.8,51,État Sain,Ne rien faire
2025-05-13,Sousse,35.817223,10.567742,20.700000000000003,26.1,15.3,57,0.0,0.0,16.3,3,État Sain,Ne rien faire
2025-05-14,Sousse,35.817223,10.567742,19.8,22.7,16.9,72,0.0,0.0,19.4,3,État Sain,Ne rien faire
2025-05-15,Sousse,35.817223,10.567742,20.95,24.5,17.4,79,22.2,22.2,22.1,65,Risque Fongique,Traitement Préventif
2025-05-16,Sousse,35.817223,10.567742,20.25,24.3,16.2,64,0.4,0.4,22.0,51,Risque Fongique,Traitement Préventif
2025-05-17,Sousse,35.817223,10.567742,21.200000000000003,26.6,15.8,60,0.0,0.0,14.8,3,Risque Fongique,Traitement Préventif
2025-05-18,Sousse,35.817223,10.567742,24.3,32.1,16.5,58,0.0,0.0,22.5,3,État Sain,Ne rien faire
2025-05-19,Sousse,35.817223,10.567742,27.3,34.0,20.6,47,0.0,0.0,19.7,3,État Sain,Ne rien faire
2025-05-20,Sousse,35.817223,10.567742,28.8,37.1,20.5,52,0.0,0.0,19.0,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-05-21,Sousse,35.817223,10.567742,22.0,25.3,18.7,67,0.0,0.0,15.8,3,État Sain,Ne rien faire
2025-05-22,Sousse,35.817223,10.567742,21.75,26.5,17.0,76,2.7,2.7,14.7,61,État Sain,Ne rien faire
2025-05-23,Sousse,35.817223,10.567742,21.75,24.9,18.6,64,0.7,0.7,21.2,53,État Sain,Ne rien faire
2025-05-24,Sousse,35.817223,10.567742,20.5,24.3,16.7,63,1.6,1.6,15.8,53,État Sain,Ne rien faire
2025-05-25,Sousse,35.817223,10.567742,21.45,26.5,16.4,52,0.0,0.0,22.6,2,État Sain,Ne rien faire
2025-05-26,Sousse,35.817223,10.567742,21.2,27.7,14.7,51,0.0,0.0,13.9,0,État Sain,Ne rien faire
2025-05-27,Sousse,35.817223,10.567742,21.8,28.8,14.8,54,0.0,0.0,12.5,0,État Sain,Ne rien faire
2025-05-28,Sousse,35.817223,10.567742,23.35,28.4,18.3,49,0.0,0.0,17.4,0,État Sain,Ne rien faire
2025-05-29,Sousse,35.817223,10.567742,25.45,32.5,18.4,40,0.0,0.0,23.2,0,État Sain,Ne rien faire
2025-05-30,Sousse,35.817223,10.567742,22.950000000000003,26.8,19.1,59,0.0,0.0,17.3,0,État Sain,Ne rien faire
2025-05-31,Sousse,35.817223,10.567742,23.6,29.6,17.6,59,0.0,0.0,12.8,0,État Sain,Ne rien faire
2025-06-01,Sousse,35.817223,10.567742,21.75,26.7,16.8,61,0.0,0.0,12.3,0,État Sain,Ne rien faire
2025-06-02,Sousse,35.817223,10.567742,23.5,29.8,17.2,57,0.0,0.0,18.2,0,État Sain,Ne rien faire
2025-06-03,Sousse,35.817223,10.567742,24.25,31.4,17.1,67,0.0,0.0,19.6,0,État Sain,Ne rien faire
2025-06-04,Sousse,35.817223,10.567742,23.9,29.3,18.5,76,0.0,0.0,14.0,3,État Sain,Ne rien faire
2025-06-05,Sousse,35.817223,10.567742,24.85,30.0,19.7,75,0.0,0.0,14.7,3,État Sain,Ne rien faire
2025-06-06,Sousse,35.817223,10.567742,24.1,31.0,17.2,62,0.0,0.0,14.9,3,État Sain,Ne rien faire
2025-06-07,Sousse,35.817223,10.567742,28.1,35.9,20.3,39,0.0,0.0,19.3,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-08,Sousse,35.817223,10.567742,28.9,35.1,22.7,43,0.0,0.0,15.6,2,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-09,Sousse,35.817223,10.567742,26.95,33.5,20.4,57,0.0,0.0,12.8,0,État Sain,Ne rien faire
2025-06-10,Sousse,35.817223,10.567742,26.75,32.5,21.0,53,0.0,0.0,13.9,0,État Sain,Ne rien faire
2025-06-11,Sousse,35.817223,10.567742,23.950000000000003,29.1,18.8,67,0.0,0.0,14.1,0,État Sain,Ne rien faire
2025-06-12,Sousse,35.817223,10.567742,23.6,28.6,18.6,74,0.0,0.0,14.2,3,État Sain,Ne rien faire
2025-06-13,Sousse,35.817223,10.567742,25.1,31.3,18.9,61,0.0,0.0,16.4,0,État Sain,Ne rien faire
2025-06-14,Sousse,35.817223,10.567742,26.5,33.6,19.4,55,0.0,0.0,12.3,3,État Sain,Ne rien faire
2025-06-15,Sousse,35.817223,10.567742,26.85,33.3,20.4,53,0.0,0.0,11.9,3,État Sain,Ne rien faire
2025-06-16,Sousse,35.817223,10.567742,28.25,36.1,20.4,47,0.0,0.0,11.6,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-17,Sousse,35.817223,10.567742,28.75,34.6,22.9,42,0.0,0.0,16.6,1,État Sain,Ne rien faire
2025-06-18,Sousse,35.817223,10.567742,26.35,31.3,21.4,58,0.0,0.0,19.2,0,État Sain,Ne rien faire
2025-06-19,Sousse,35.817223,10.567742,25.2,30.0,20.4,64,0.8,0.8,11.9,51,État Sain,Ne rien faire
2025-06-20,Sousse,35.817223,10.567742,24.55,28.8,20.3,73,4.2,4.2,22.2,61,État Sain,Ne rien faire
2025-06-21,Sousse,35.817223,10.567742,26.4,31.5,21.3,59,0.0,0.0,13.0,0,État Sain,Ne rien faire
2025-06-22,Sousse,35.817223,10.567742,26.1,32.3,19.9,60,0.0,0.0,15.5,0,État Sain,Ne rien faire
2025-06-23,Sousse,35.817223,10.567742,28.45,34.3,22.6,46,0.0,0.0,22.1,1,État Sain,Ne rien faire
2025-06-24,Sousse,35.817223,10.567742,28.85,35.5,22.2,42,0.0,0.0,16.2,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-25,Sousse,35.817223,10.567742,30.75,37.5,24.0,35,0.0,0.0,22.5,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-26,Sousse,35.817223,10.567742,29.35,34.8,23.9,45,0.0,0.0,16.8,0,État Sain,Ne rien faire
2025-06-27,Sousse,35.817223,10.567742,27.95,33.5,22.4,67,0.0,0.0,14.7,1,État Sain,Ne rien faire
2025-06-28,Sousse,35.817223,10.567742,29.6,34.4,24.8,54,0.0,0.0,23.7,0,État Sain,Ne rien faire
2025-06-29,Sousse,35.817223,10.567742,29.0,33.9,24.1,58,0.0,0.0,19.2,0,État Sain,Ne rien faire
2025-06-30,Sousse,35.817223,10.567742,27.45,31.7,23.2,66,0.0,0.0,12.6,0,État Sain,Ne rien faire
2025-07-01,Sousse,35.817223,10.567742,27.85,34.6,21.1,60,0.0,0.0,17.8,1,État Sain,Ne rien faire
2025-07-02,Sousse,35.817223,10.567742,29.75,36.0,23.5,46,0.0,0.0,19.1,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-03,Sousse,35.817223,10.567742,31.4,36.6,26.2,43,0.0,0.0,15.9,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-04,Sousse,35.817223,10.567742,28.65,33.5,23.8,65,0.0,0.0,13.7,1,État Sain,Ne rien faire
2025-07-05,Sousse,35.817223,10.567742,28.450000000000003,33.7,23.2,67,0.0,0.0,13.1,0,État Sain,Ne rien faire
2025-07-06,Sousse,35.817223,10.567742,29.25,34.7,23.8,60,0.0,0.0,21.1,1,État Sain,Ne rien faire
2025-07-07,Sousse,35.817223,10.567742,32.35,38.6,26.1,39,0.0,0.0,18.5,2,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-08,Sousse,35.817223,10.567742,29.9,33.7,26.1,55,0.0,0.0,17.9,3,État Sain,Ne rien faire
2025-07-09,Sousse,35.817223,10.567742,28.8,32.2,25.4,52,0.0,0.0,22.0,3,État Sain,Ne rien faire
2025-07-10,Sousse,35.817223,10.567742,26.25,30.8,21.7,58,0.0,0.0,16.8,3,État Sain,Ne rien faire
2025-07-11,Sousse,35.817223,10.567742,26.15,29.6,22.7,54,0.0,0.0,13.9,0,État Sain,Ne rien faire
2025-07-12,Sousse,35.817223,10.567742,29.05,36.3,21.8,49,0.0,0.0,18.5,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-13,Sousse,35.817223,10.567742,32.7,41.0,24.4,47,0.0,0.0,20.9,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-14,Sousse,35.817223,10.567742,30.2,33.9,26.5,54,0.0,0.0,14.6,1,État Sain,Ne rien faire
2025-07-15,Sousse,35.817223,10.567742,29.25,34.3,24.2,56,0.0,0.0,12.4,1,État Sain,Ne rien faire
2025-07-16,Sousse,35.817223,10.567742,30.450000000000003,36.7,24.2,47,0.0,0.0,21.8,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-17,Sousse,35.817223,10.567742,31.05,37.2,24.9,38,0.0,0.0,18.2,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-18,Sousse,35.817223,10.567742,29.6,34.9,24.3,46,0.0,0.0,14.5,0,État Sain,Ne rien faire
2025-07-19,Sousse,35.817223,10.567742,29.450000000000003,36.2,22.7,66,0.0,0.0,19.7,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-20,Sousse,35.817223,10.567742,34.05,43.3,24.8,48,0.0,0.0,21.0,2,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-21,Sousse,35.817223,10.567742,36.8,45.7,27.9,34,0.0,0.0,18.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-22,Sousse,35.817223,10.567742,31.25,35.3,27.2,59,0.0,0.0,14.9,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-23,Sousse,35.817223,10.567742,32.349999999999994,40.3,24.4,51,0.0,0.0,18.9,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-24,Sousse,35.817223,10.567742,37.75,45.7,29.8,32,0.0,0.0,19.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-25,Sousse,35.817223,10.567742,36.5,46.0,27.0,39,0.0,0.0,30.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-26,Sousse,35.817223,10.567742,29.9,34.1,25.7,48,0.0,0.0,24.3,3,État Sain,Ne rien faire
2025-07-27,Sousse,35.817223,10.567742,29.1,34.5,23.7,45,0.0,0.0,22.0,2,État Sain,Ne rien faire
2025-07-28,Sousse,35.817223,10.567742,28.65,34.7,22.6,46,0.0,0.0,16.3,0,État Sain,Ne rien faire
2025-07-29,Sousse,35.817223,10.567742,28.7,33.3,24.1,43,0.0,0.0,21.8,0,État Sain,Ne rien faire
2025-07-30,Sousse,35.817223,10.567742,27.5,33.5,21.5,48,0.0,0.0,14.8,1,État Sain,Ne rien faire
2025-07-31,Sousse,35.817223,10.567742,27.75,33.1,22.4,50,0.0,0.0,16.9,0,État Sain,Ne rien faire
2025-08-01,Sousse,35.817223,10.567742,27.5,32.9,22.1,63,0.0,0.0,23.4,3,État Sain,Ne rien faire
2025-08-02,Sousse,35.817223,10.567742,28.0,32.6,23.4,70,0.0,0.0,13.9,2,État Sain,Ne rien faire
2025-08-03,Sousse,35.817223,10.567742,27.5,32.4,22.6,63,0.0,0.0,13.7,3,État Sain,Ne rien faire
2025-08-04,Sousse,35.817223,10.567742,26.65,30.2,23.1,51,0.0,0.0,16.6,3,État Sain,Ne rien faire
2025-08-05,Sousse,35.817223,10.567742,25.9,31.5,20.3,54,0.0,0.0,15.9,3,État Sain,Ne rien faire
2025-08-06,Sousse,35.817223,10.567742,26.4,31.3,21.5,63,0.0,0.0,13.1,2,État Sain,Ne rien faire
2025-08-07,Sousse,35.817223,10.567742,27.35,33.2,21.5,59,0.0,0.0,13.1,0,État Sain,Ne rien faire
2025-08-08,Sousse,35.817223,10.567742,26.7,31.7,21.7,69,0.0,0.0,13.2,0,État Sain,Ne rien faire
2025-08-09,Sousse,35.817223,10.567742,26.85,32.8,20.9,65,0.0,0.0,17.3,3,État Sain,Ne rien faire
2025-08-10,Sousse,35.817223,10.567742,27.65,34.0,21.3,54,0.0,0.0,14.1,0,État Sain,Ne rien faire
2025-08-11,Sousse,35.817223,10.567742,28.9,34.8,23.0,52,0.0,0.0,15.6,0,État Sain,Ne rien faire
2025-08-12,Sousse,35.817223,10.567742,28.85,33.5,24.2,54,0.0,0.0,15.9,0,État Sain,Ne rien faire
2025-08-13,Sousse,35.817223,10.567742,27.55,32.6,22.5,65,0.0,0.0,13.4,2,État Sain,Ne rien faire
2025-08-14,Sousse,35.817223,10.567742,28.5,33.7,23.3,66,0.0,0.0,15.0,0,État Sain,Ne rien faire
2025-08-15,Sousse,35.817223,10.567742,28.200000000000003,34.1,22.3,64,0.0,0.0,13.5,1,État Sain,Ne rien faire
2025-08-16,Sousse,35.817223,10.567742,28.7,32.9,24.5,55,2.2,2.2,14.7,61,État Sain,Ne rien faire
2025-08-17,Sousse,35.817223,10.567742,28.5,33.8,23.2,60,0.3,0.3,12.2,51,État Sain,Ne rien faire
2025-08-18,Sousse,35.817223,10.567742,27.9,32.5,23.3,63,0.0,0.0,12.4,1,État Sain,Ne rien faire
2025-08-19,Sousse,35.817223,10.567742,29.3,35.6,23.0,62,0.0,0.0,22.5,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-20,Sousse,35.817223,10.567742,34.55,44.0,25.1,53,0.0,0.0,19.8,2,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-21,Sousse,35.817223,10.567742,29.3,32.9,25.7,65,0.0,0.0,16.1,1,État Sain,Ne rien faire
2025-08-22,Sousse,35.817223,10.567742,27.95,31.5,24.4,67,0.0,0.0,15.1,1,État Sain,Ne rien faire
2025-08-23,Sousse,35.817223,10.567742,27.0,31.0,23.0,62,0.0,0.0,13.4,1,État Sain,Ne rien faire
2025-08-24,Sousse,35.817223,10.567742,27.55,32.7,22.4,65,0.0,0.0,14.9,3,État Sain,Ne rien faire
2025-08-25,Sousse,35.817223,10.567742,27.55,31.8,23.3,71,0.0,0.0,13.7,2,État Sain,Ne rien faire
2025-08-26,Sousse,35.817223,10.567742,31.1,39.1,23.1,54,0.0,0.0,16.9,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-27,Sousse,35.817223,10.567742,32.599999999999994,39.8,25.4,51,0.0,0.0,18.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-28,Sousse,35.817223,10.567742,32.5,38.2,26.8,68,0.0,0.0,17.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-29,Sousse,35.817223,10.567742,28.6,30.8,26.4,74,0.0,0.0,21.2,3,État Sain,Ne rien faire
2025-08-30,Sousse,35.817223,10.567742,29.0,32.5,25.5,60,0.0,0.0,18.7,3,État Sain,Ne rien faire
2025-08-31,Sousse,35.817223,10.567742,26.85,32.0,21.7,54,0.0,0.0,16.9,3,État Sain,Ne rien faire
2025-09-01,Sousse,35.817223,10.567742,31.95,39.8,24.1,51,0.0,0.0,20.0,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-09-02,Sousse,35.817223,10.567742,28.05,30.9,25.2,67,3.8,3.8,17.5,63,État Sain,Ne rien faire
2025-09-03,Sousse,35.817223,10.567742,26.85,30.4,23.3,54,0.0,0.0,13.5,3,État Sain,Ne rien faire
2025-09-04,Sousse,35.817223,10.567742,25.75,30.2,21.3,62,0.0,0.0,15.8,3,État Sain,Ne rien faire
2025-09-05,Sousse,35.817223,10.567742,26.85,31.0,22.7,66,0.0,0.0,13.1,2,État Sain,Ne rien faire
2025-09-06,Sousse,35.817223,10.567742,27.65,33.9,21.4,59,0.0,0.0,15.7,3,État Sain,Ne rien faire
2025-09-07,Sousse,35.817223,10.567742,28.15,33.9,22.4,63,0.0,0.0,10.5,3,État Sain,Ne rien faire
